;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W];Net PV production to grid [Wh]
2023-01-02 01:00:00;269.4919133063521;126756.95943035607;0.0;0.0;700979.1337061257;0.0;756605.0563551746;393908.206462543;2207.3122137466607;0.0
2023-01-02 02:00:00;271.8371673173149;127302.20314827946;0.0;0.0;710336.2353430084;0.0;763789.1909331464;393908.206462543;2216.1062863113875;0.0
2023-01-02 03:00:00;271.94382059428085;127362.88384824997;0.0;0.0;711744.9539460349;0.0;756605.0563551746;393908.206462543;4207.963722222218;0.0
2023-01-02 04:00:00;274.10244086916646;134472.5218801115;0.0;0.0;718544.3968166357;0.0;770941.5698324422;393908.206462543;4326.683701846043;0.0
2023-01-02 05:00:00;278.20923280839304;128508.23932737781;0.0;0.0;726136.6361319284;0.0;785151.7663042385;393908.206462543;4581.7118062231475;0.0
2023-01-02 06:00:00;286.9170485045686;169239.10215939814;0.0;0.0;734263.5085462488;0.0;799237.0485064283;393908.206462543;50317.206643727426;0.0
2023-01-02 07:00:00;289.1258358582101;184866.63003267252;0.0;0.0;734025.3340283021;0.0;792209.9345586805;393908.206462543;50396.353296809975;0.0
2023-01-02 08:00:00;281.69739847126095;181678.18672270636;0.0;0.0;713173.077060322;0.0;778062.3696980439;393908.206462543;50422.73551450416;0.0
2023-01-02 09:00:00;271.785281142715;179387.30537754958;0.0;0.0;670068.3050229026;0.0;756605.0563551746;393908.206462543;50444.72069591598;0.0
2023-01-02 10:00:00;247.22355421244336;176233.21020135682;0.0;0.0;607554.3678182266;0.0;697967.287316316;393908.206462543;50453.51476848071;5178.500962747898
2023-01-02 11:00:00;239.64346155093034;184961.4800915994;0.0;0.0;540297.4166749076;0.0;621653.7172629276;393908.206462543;50449.11773219834;3806.585116522805
2023-01-02 12:00:00;214.13272476590413;176421.0416952905;0.0;0.0;471614.44670826965;0.0;508841.53379877715;393908.206462543;50453.51476848071;805.270654179465
2023-01-02 13:00:00;193.27139003658658;173512.4132705117;0.0;0.0;422788.5334545045;0.0;422573.6400999419;393908.206462543;50466.7058773278;5519.8388811787245
2023-01-02 14:00:00;177.58051379872643;171172.39992819773;0.0;0.0;390279.3331024672;0.0;354314.58740425494;393908.206462543;50453.51476848071;1893.9391334115157
2023-01-02 15:00:00;167.32558709247172;169071.76171715584;0.0;0.0;371794.0339022567;0.0;295990.88996745576;393908.206462543;50462.30884104544;0.0
2023-01-02 16:00:00;168.79070397986388;169640.19025798328;0.0;0.0;384845.2204471488;0.0;286785.15830855886;393908.206462543;50457.91180476307;0.0
2023-01-02 17:00:00;176.4520771000253;171161.13163958132;0.0;0.0;401737.0941331355;0.0;323353.95993841696;393908.206462543;50457.91180476307;0.0
2023-01-02 18:00:00;180.4363807964869;166095.46209345062;0.0;0.0;432290.31779694685;0.0;392876.78180658456;393908.206462543;4990.636180482987;0.0
2023-01-02 19:00:00;186.2640338538204;167202.92286311503;0.0;0.0;450653.7858122351;0.0;408859.16438685486;393908.206462543;4981.842107918259;0.0
2023-01-02 20:00:00;188.22229799648954;167873.7654509045;0.0;0.0;466974.5850541397;0.0;414979.0442020073;393908.206462543;4933.474708812257;0.0
2023-01-02 21:00:00;187.6074380543547;155533.1954896875;0.0;0.0;479299.885285866;0.0;423720.99436784;393908.206462543;4845.53398316498;0.0
2023-01-02 22:00:00;199.16257319603795;116279.8567551389;0.0;0.0;495875.3971139506;0.0;476155.3266363545;393908.206462543;4273.919266457677;0.0
2023-01-02 23:00:00;217.51074791524593;118312.33700557225;0.0;0.0;518789.6252504777;0.0;580732.1448184658;393908.206462543;2189.7240686172045;0.0
2023-01-03 00:00:00;240.04842499432533;119822.35502549399;0.0;0.0;544197.7619681738;0.0;705579.283041514;393908.206462543;2198.518141181932;0.0
2023-01-03 01:00:00;251.2954943969765;121579.00653845222;0.0;0.0;570669.8445532278;0.0;764124.9233781582;393908.206462543;2207.3122137466607;0.0
2023-01-03 02:00:00;261.1151463267612;123340.61854553726;0.0;0.0;600771.6562419074;0.0;802821.1414494757;393908.206462543;2216.1062863113875;0.0
2023-01-03 03:00:00;269.7801160443494;125015.33769071475;0.0;0.0;632249.2603709626;0.0;825777.5169564527;393908.206462543;4207.963722222218;0.0
2023-01-03 04:00:00;273.8546481993218;132735.9971847463;0.0;0.0;656200.0218361102;0.0;837190.5253306929;393908.206462543;4326.683701846043;0.0
2023-01-03 05:00:00;276.90903336193355;126916.8397485844;0.0;0.0;672617.0704942297;0.0;835775.8399204022;393908.206462543;4581.7118062231475;0.0
2023-01-03 06:00:00;280.4363455598972;167244.91901144374;0.0;0.0;680729.9202426543;0.0;813965.9130842127;393908.206462543;50317.206643727426;0.0
2023-01-03 07:00:00;285.428517788286;183200.05313188754;0.0;0.0;685288.9582748263;0.0;821237.1334271722;393908.206462543;50396.353296809975;0.0
2023-01-03 08:00:00;287.3433586693931;181061.0277818167;0.0;0.0;683440.2007352059;0.0;850309.5696204863;393908.206462543;50422.73551450416;0.0
2023-01-03 09:00:00;288.4220448441124;180092.56330580995;0.0;0.0;669611.7562607427;0.0;874023.5891214344;393908.206462543;50444.72069591598;0.0
2023-01-03 10:00:00;286.5933649558864;179401.31774135496;0.0;0.0;657690.4005289329;0.0;874023.5891214344;393908.206462543;50453.51476848071;0.0
2023-01-03 11:00:00;287.2290794618559;190856.69804086527;0.0;0.0;648057.3615378411;0.0;851927.5863321912;393908.206462543;50449.11773219834;0.0
