,Gas consumption [Nm3],Electric consumption [Wh],Oil consumption [L],Wood consumption [kg]
2023-09-18 04:00:00,55.77203309638594,577041.184417399,0.8411993720915342,0.0
2023-09-18 05:00:00,45.55660112771508,576876.8300777855,0.8411993720915342,0.0
2023-09-18 06:00:00,37.79616499955267,672309.233804511,0.8411993720915342,0.0
2023-09-18 07:00:00,37.237420778310636,799558.2309955275,0.8411993720915342,0.0
2023-09-18 08:00:00,40.35734917321503,799573.0548367248,0.8411993720915342,0.0
2023-09-18 09:00:00,48.68285846071386,672365.7027291376,0.8411993720915342,0.0
2023-09-18 10:00:00,47.550106646105625,608720.8288346856,0.8411993720915342,0.0
2023-09-18 11:00:00,43.621587901925615,672320.2877702608,0.8411993720915342,0.0
2023-09-18 12:00:00,37.58421249025942,672275.5144138448,0.8411993720915342,0.0
2023-09-18 13:00:00,34.52705453735721,672250.3551974564,0.8411993720915342,0.0
2023-09-18 14:00:00,31.493804331023338,672227.3647797534,0.8411993720915342,0.0
2023-09-18 15:00:00,28.550517526911886,608576.4915361458,0.8411993720915342,0.0
2023-09-18 16:00:00,30.03186807812925,704038.7640497206,0.8411993720915342,0.0
2023-09-18 17:00:00,33.61141996057036,831334.3150257793,0.8411993720915342,0.0
2023-09-18 18:00:00,35.014444251471275,831307.4972584737,0.8411993720915342,0.0
2023-09-18 19:00:00,38.30246522718192,894962.8280460995,0.8411993720915342,0.0
2023-09-18 20:00:00,40.52804159106858,894980.0323915018,0.8411993720915342,0.0
2023-09-18 21:00:00,42.76222268773228,894997.3772549385,0.8411993720915342,0.0
2023-09-18 22:00:00,43.8802688007093,735930.8255766705,0.8411993720915342,0.0
2023-09-18 23:00:00,45.000701481435996,735940.3082846091,0.8411993720915342,0.0
2023-09-19 00:00:00,44.99868608661302,576866.1722555077,0.8411993720915342,0.0
2023-09-19 01:00:00,47.250173427051,576897.0950740585,0.8411993720915342,0.0
2023-09-19 02:00:00,49.51537846849059,576935.5726705705,0.8411993720915342,0.0
2023-09-19 03:00:00,52.92937178453983,576993.318619869,0.8411993720915342,0.0
2023-09-19 04:00:00,54.06270223025677,577012.470444312,0.8411993720915342,0.0
2023-09-19 05:00:00,54.63215687654917,577022.0435865765,0.8411993720915342,0.0
2023-09-19 06:00:00,58.8687612462205,672538.4308629697,0.8411993720915342,0.0
2023-09-19 07:00:00,56.003663608163016,799751.0831873778,0.8411993720915342,0.0
2023-09-19 08:00:00,51.993883023996055,799683.3062316419,0.8411993720915342,0.0
2023-09-19 09:00:00,46.35146149931551,672338.0030802775,0.8411993720915342,0.0
2023-09-19 10:00:00,42.98651167415645,608676.490764625,0.8411993720915342,0.0
2023-09-19 11:00:00,40.20723152936513,672286.8487407063,0.8411993720915342,0.0
2023-09-19 12:00:00,37.511313551350774,672270.2906282353,0.8411993720915342,0.0
2023-09-19 13:00:00,35.470171273923505,672252.8875721428,0.8411993720915342,0.0
2023-09-19 14:00:00,34.46241017215695,672245.3893698199,0.8411993720915342,0.0
2023-09-19 15:00:00,33.49565193232121,608611.4320785482,0.8411993720915342,0.0
2023-09-19 16:00:00,36.561118518581594,704087.1263057013,0.8411993720915342,0.0
2023-09-19 17:00:00,41.89572637552253,831395.9227093932,0.8411993720915342,0.0
2023-09-19 18:00:00,44.87046160238302,831378.7225456301,0.8411993720915342,0.0
2023-09-19 19:00:00,51.09375776363186,895115.0432152099,0.8411993720915342,0.0
2023-09-19 20:00:00,57.95902945314037,895230.5018618302,0.8411993720915342,0.0
2023-09-19 21:00:00,65.44151029900215,895355.6018645649,0.8411993720915342,0.0
2023-09-19 22:00:00,69.44421424057015,736346.17978383,0.8411993720915342,0.0
2023-09-19 23:00:00,71.71648227892328,736384.1183548804,0.8411993720915342,0.0
2023-09-20 00:00:00,72.25760097283744,577316.8418758744,0.8411993720915342,0.0
2023-09-20 01:00:00,75.69845933850041,577374.2673214606,0.8411993720915342,0.0
2023-09-20 02:00:00,80.28695519833916,577450.8460094852,0.8411993720915342,0.0
2023-09-20 03:00:00,84.8932747654139,577527.7221623342,0.8411993720915342,0.0
2023-09-20 04:00:00,87.1796779709043,577565.8805835512,0.8411993720915342,0.0
2023-09-20 05:00:00,88.32782357853182,577585.0423060369,0.8411993720915342,0.0
2023-09-20 06:00:00,93.12930219352086,673110.9599386507,0.8411993720915342,0.0
2023-09-20 07:00:00,83.94960283150243,800218.8032619326,0.8411993720915342,0.0
2023-09-20 08:00:00,70.17170912251939,799988.7381066644,0.8411993720915342,0.0
2023-09-20 09:00:00,51.35347004051291,672410.8565070956,0.8411993720915342,0.0
2023-09-20 10:00:00,43.55054539102329,608696.7332451025,0.8411993720915342,0.0
2023-09-20 11:00:00,38.6972845382338,672294.542920283,0.8411993720915342,0.0
2023-09-20 12:00:00,36.675400474158884,672285.4247542142,0.8411993720915342,0.0
2023-09-20 13:00:00,34.626716009631714,672267.1545371627,0.8411993720915342,0.0
2023-09-20 14:00:00,33.603818554635275,672258.2068839218,0.8411993720915342,0.0
2023-09-20 15:00:00,33.6257331400612,608630.9814613368,0.8411993720915342,0.0
2023-09-20 16:00:00,33.67801444998625,704082.5421169816,0.8411993720915342,0.0
2023-09-20 17:00:00,33.75087334348512,831351.2167975851,0.8411993720915342,0.0
2023-09-20 18:00:00,30.02166114639035,831284.7854783281,0.8411993720915342,0.0
2023-09-20 19:00:00,37.77322649614002,894975.7109898727,0.8411993720915342,0.0
2023-09-20 20:00:00,50.59690047811624,895106.3556766488,0.8411993720915342,0.0
2023-09-20 21:00:00,67.74371711854488,895394.0546505889,0.8411993720915342,0.0
2023-09-20 22:00:00,73.45743311496739,736413.1735692713,0.8411993720915342,0.0
2023-09-20 23:00:00,75.72851764556074,736451.0763328476,0.8411993720915342,0.0
2023-09-21 00:00:00,73.9683398174377,577345.3928739084,0.8411993720915342,0.0
2023-09-21 01:00:00,77.39801318226368,577402.6316498937,0.8411993720915342,0.0
2023-09-21 02:00:00,81.97456544600742,577479.0110079097,0.8411993720915342,0.0
2023-09-21 03:00:00,87.13758798738655,577565.1781320693,0.8411993720915342,0.0
2023-09-21 04:00:00,88.86482045492787,577594.0043967795,0.8411993720915342,0.0
2023-09-21 05:00:00,90.02317184358161,577613.336446393,0.8411993720915342,0.0
2023-09-21 06:00:00,94.2878151953378,673130.2946854715,0.8411993720915342,0.0
2023-09-21 07:00:00,85.11951913834271,800238.3283216936,0.8411993720915342,0.0
2023-09-21 08:00:00,70.76146790399298,799998.5767735031,0.8411993720915342,0.0
2023-09-21 09:00:00,51.941598462817055,672420.5274646226,0.8411993720915342,0.0
2023-09-21 10:00:00,43.59212195017796,608703.5263675641,0.8411993720915342,0.0
2023-09-21 11:00:00,38.31644430130291,672301.6305282433,0.8411993720915342,0.0
2023-09-21 12:00:00,35.796653233683124,672292.6641986013,0.8411993720915342,0.0
2023-09-21 13:00:00,32.74765467292745,672266.1692240997,0.8411993720915342,0.0
2023-09-21 14:00:00,31.25861767055513,672252.3394026449,0.8411993720915342,0.0
2023-09-21 15:00:00,30.3766509498437,608616.8178700706,0.8411993720915342,0.0
2023-09-21 16:00:00,32.364983991997995,704083.7775276607,0.8411993720915342,0.0
2023-09-21 17:00:00,36.43673390256842,831383.9766117096,0.8411993720915342,0.0
2023-09-21 18:00:00,37.31799491483282,831352.8144010808,0.8411993720915342,0.0
2023-09-21 19:00:00,44.46211114997462,895035.8540066688,0.8411993720915342,0.0
2023-09-21 20:00:00,52.90938092729326,895145.2795855193,0.8411993720915342,0.0
2023-09-21 21:00:00,63.18727559482394,895317.8948487022,0.8411993720915342,0.0
2023-09-21 22:00:00,67.78278618247997,736318.3794994203,0.8411993720915342,0.0
2023-09-21 23:00:00,70.65451488688926,736366.3657867865,0.8411993720915342,0.0
2023-09-22 00:00:00,71.23507969342062,565527.0302603844,0.8411993720915342,0.0
2023-09-22 01:00:00,74.67790876024232,565584.5146651422,0.8411993720915342,0.0
2023-09-22 02:00:00,78.13030496753501,565642.1326689873,0.8411993720915342,0.0
2023-09-22 03:00:00,81.57049014223816,565699.5468795015,0.8411993720915342,0.0
2023-09-22 04:00:00,83.2689083778411,565727.8922554532,0.8411993720915342,0.0
2023-09-22 05:00:00,83.81747788461861,565737.047485054,0.8411993720915342,0.0
2023-09-22 06:00:00,88.59823563304113,657730.8031804762,0.8411993720915342,0.0
2023-09-22 07:00:00,80.56061037474583,780148.6187360653,0.8411993720915342,0.0
2023-09-22 08:00:00,68.50807423999734,779947.2772973814,0.8411993720915342,0.0
2023-09-22 09:00:00,52.57957324510665,657126.4822124165,0.8411993720915342,0.0
2023-09-22 10:00:00,44.248855299000006,595771.6864243102,0.8411993720915342,0.0
2023-09-22 11:00:00,37.49355182854757,657001.9991326286,0.8411993720915342,0.0
2023-09-22 12:00:00,32.97240007035009,656975.365589986,0.8411993720915342,0.0
2023-09-22 13:00:00,29.440253382918954,656936.529383022,0.8411993720915342,0.0
2023-09-22 14:00:00,27.641035892575946,657115.2344451186,0.8411993720915342,0.0
2023-09-22 15:00:00,26.47431375550486,596428.1694020279,0.8411993720915342,0.0
2023-09-22 16:00:00,28.295204581779444,687653.3769420397,0.8411993720915342,0.0
2023-09-22 17:00:00,32.659116065655255,810170.3029369427,0.8411993720915342,0.0
2023-09-22 18:00:00,38.5100541016564,810179.3264974727,0.8411993720915342,0.0
2023-09-22 19:00:00,44.56842070067896,871500.6837171429,0.8411993720915342,0.0
2023-09-22 20:00:00,50.184205623813604,871553.3244508898,0.8411993720915342,0.0
2023-09-22 21:00:00,54.724316461447664,871630.2971476896,0.8411993720915342,0.0
2023-09-22 22:00:00,56.99182574404981,718478.663269311,0.8411993720915342,0.0
2023-09-22 23:00:00,57.54590160143617,718487.9544832499,0.8411993720915342,0.0
2023-09-23 00:00:00,56.3727394896582,553505.4497774083,0.8411993720915342,0.0
2023-09-23 01:00:00,59.22497843901064,553553.4119761148,0.8411993720915342,0.0
2023-09-23 02:00:00,62.673574365037204,553611.1945983176,0.8411993720915342,0.0
2023-09-23 03:00:00,67.2801928679235,553688.1972087265,0.8411993720915342,0.0
2023-09-23 04:00:00,67.8419299785212,553697.5812059948,0.8411993720915342,0.0
2023-09-23 05:00:00,66.68129482265559,553678.1825854392,0.8411993720915342,0.0
2023-09-23 06:00:00,69.17173410172488,642101.8485131827,0.8411993720915342,0.0
2023-09-23 07:00:00,62.27996550302901,759829.2100888,0.8411993720915342,0.0
2023-09-23 08:00:00,52.63618001546156,759669.2977908707,0.8411993720915342,0.0
2023-09-23 09:00:00,40.15158179923175,641719.9465373447,0.8411993720915342,0.0
2023-09-23 10:00:00,35.025577384515906,582750.7422123518,0.8411993720915342,0.0
2023-09-23 11:00:00,31.62277376040283,641645.849627895,0.8411993720915342,0.0
2023-09-23 12:00:00,30.605515985783125,641638.5385469913,0.8411993720915342,0.0
2023-09-23 13:00:00,29.35777295910789,641620.2927093151,0.8411993720915342,0.0
2023-09-23 14:00:00,28.866864929941844,641611.6649183154,0.8411993720915342,0.0
2023-09-23 15:00:00,29.050271238043976,582693.6099421282,0.8411993720915342,0.0
2023-09-23 16:00:00,30.637521573340564,671102.2781450389,0.8411993720915342,0.0
2023-09-23 17:00:00,34.15185002903506,788989.2469105211,0.8411993720915342,0.0
2023-09-23 18:00:00,35.41173950638476,788961.9870446087,0.8411993720915342,0.0
2023-09-23 19:00:00,40.67945695906533,847925.0297373674,0.8411993720915342,0.0
2023-09-23 20:00:00,46.21306132594639,847966.4279732584,0.8411993720915342,0.0
2023-09-23 21:00:00,51.82646516594635,848035.7642462485,0.8411993720915342,0.0
2023-09-23 22:00:00,56.370153708629516,700809.0367344316,0.8411993720915342,0.0
2023-09-23 23:00:00,60.94372755307633,700885.8196047755,0.8411993720915342,0.0
2023-09-24 00:00:00,64.37660602316204,577185.1339831816,0.8411993720915342,0.0
2023-09-24 01:00:00,66.67057831117755,577223.4666646847,0.8411993720915342,0.0
2023-09-24 02:00:00,67.81251276278599,577242.5468414992,0.8411993720915342,0.0
2023-09-24 03:00:00,68.37390030767305,577251.925532726,0.8411993720915342,0.0
2023-09-24 04:00:00,67.81287408895909,577242.5468414992,0.8411993720915342,0.0
2023-09-24 05:00:00,66.69007697527624,577223.7801699557,0.8411993720915342,0.0
2023-09-24 06:00:00,69.24477082346772,672712.1480098262,0.8411993720915342,0.0
2023-09-24 07:00:00,66.37053753224401,799925.1112864522,0.8411993720915342,0.0
2023-09-24 08:00:00,62.348585144654265,799857.7264536032,0.8411993720915342,0.0
2023-09-24 09:00:00,57.772779871179175,672519.4124952883,0.8411993720915342,0.0
2023-09-24 10:00:00,51.53236711190338,608782.7284542217,0.8411993720915342,0.0
2023-09-24 11:00:00,44.29537677214819,672354.203093529,0.8411993720915342,0.0
2023-09-24 12:00:00,36.00508826668906,672296.431857645,0.8411993720915342,0.0
2023-09-24 13:00:00,32.967224565311554,672270.1641814779,0.8411993720915342,0.0
2023-09-24 14:00:00,32.00714165680798,672261.621493017,0.8411993720915342,0.0
2023-09-24 15:00:00,32.56235601904301,608639.1345407435,0.8411993720915342,0.0
2023-09-24 16:00:00,34.07343481219257,704102.395920081,0.8411993720915342,0.0
2023-09-24 17:00:00,36.64055740526622,831390.4215119248,0.8411993720915342,0.0
2023-09-24 18:00:00,35.40549232504173,831342.0930403286,0.8411993720915342,0.0
2023-09-24 19:00:00,40.14426416435964,895008.8353270532,0.8411993720915342,0.0
2023-09-24 20:00:00,46.79393860875265,895057.9020400002,0.8411993720915342,0.0
2023-09-24 21:00:00,54.146331866300095,895166.0207977308,0.8411993720915342,0.0
2023-09-24 22:00:00,58.7020849148468,736166.4584885811,0.8411993720915342,0.0
2023-09-24 23:00:00,62.68894258779773,736233.2438026427,0.8411993720915342,0.0
2023-09-25 00:00:00,65.52820506750035,577204.3801632833,0.8411993720915342,0.0
2023-09-25 01:00:00,68.38302049207137,577252.0845972551,0.8411993720915342,0.0
2023-09-25 02:00:00,70.67496780741831,577290.3824805489,0.8411993720915342,0.0
2023-09-25 03:00:00,72.40556370700791,577319.299144825,0.8411993720915342,0.0
2023-09-25 04:00:00,74.6978809891029,577357.5683901324,0.8411993720915342,0.0
2023-09-25 05:00:00,76.97970743013626,577395.65042845,0.8411993720915342,0.0
2023-09-25 06:00:00,84.07225188992405,672959.8042983692,0.8411993720915342,0.0
2023-09-25 07:00:00,75.46786382197295,800077.1981902244,0.8411993720915342,0.0
2023-09-25 08:00:00,61.713956630084404,799847.0393014483,0.8411993720915342,0.0
2023-09-25 09:00:00,43.294415847575685,672352.4153806203,0.8411993720915342,0.0
2023-09-25 10:00:00,36.58798728656188,608662.8327567854,0.8411993720915342,0.0
2023-09-25 11:00:00,33.03499554844249,672267.5027055307,0.8411993720915342,0.0
2023-09-25 12:00:00,32.0429579455658,672264.9281774866,0.8411993720915342,0.0
2023-09-25 13:00:00,30.66295782028601,672246.3304508238,0.8411993720915342,0.0
2023-09-25 14:00:00,30.034120462052343,672237.4781965361,0.8411993720915342,0.0
2023-09-25 15:00:00,29.97701874367611,608606.4631938341,0.8411993720915342,0.0
2023-09-25 16:00:00,31.994122183237092,704081.7102809317,0.8411993720915342,0.0
2023-09-25 17:00:00,36.63128775004451,831390.018568185,0.8411993720915342,0.0
2023-09-25 18:00:00,39.60332630877088,831374.240463539,0.8411993720915342,0.0
2023-09-25 19:00:00,42.3587009773314,895025.2843109755,0.8411993720915342,0.0
2023-09-25 20:00:00,43.47407271369845,895034.3910980638,0.8411993720915342,0.0
2023-09-25 21:00:00,42.92827438231491,895031.3810324335,0.8411993720915342,0.0
2023-09-25 22:00:00,45.69554500745445,735976.3616635271,0.8411993720915342,0.0
2023-09-25 23:00:00,49.04744723139003,736003.019018403,0.8411993720915342,0.0
2023-09-26 00:00:00,65.66590934536495,629163.7669855286,0.8411993720915342,0.0
2023-09-26 01:00:00,56.40663546098993,577051.5835764009,0.8411993720915342,0.0
2023-09-26 02:00:00,59.274173515268444,577099.7188894504,0.8411993720915342,0.0
2023-09-26 03:00:00,62.136747224949154,577147.6798495539,0.8411993720915342,0.0
2023-09-26 04:00:00,66.15565838044233,577214.8603556905,0.8411993720915342,0.0
2023-09-26 05:00:00,70.7333308278655,577291.3558796864,0.8411993720915342,0.0
2023-09-26 06:00:00,80.70132449251587,672903.5459502297,0.8411993720915342,0.0
2023-09-26 07:00:00,75.54504556855339,800078.4956430357,0.8411993720915342,0.0
2023-09-26 08:00:00,65.23554496372707,799906.1352715851,0.8411993720915342,0.0
2023-09-26 09:00:00,49.939966742743806,672400.1772180643,0.8411993720915342,0.0
2023-09-26 10:00:00,62.48502718608209,694668.3286365503,0.8411993720915342,0.0
2023-09-26 11:00:00,37.568790405570795,672301.7583225032,0.8411993720915342,0.0
2023-09-26 12:00:00,33.99473169928878,672277.182239957,0.8411993720915342,0.0
2023-09-26 13:00:00,31.632669000268674,672254.7323625319,0.8411993720915342,0.0
2023-09-26 14:00:00,31.007756070482703,672246.5096249456,0.8411993720915342,0.0
2023-09-26 15:00:00,31.497653573923568,608623.9168955705,0.8411993720915342,0.0
2023-09-26 16:00:00,34.05415767122095,704099.4469794551,0.8411993720915342,0.0
2023-09-26 17:00:00,38.65185465657929,831404.0398154655,0.8411993720915342,0.0
2023-09-26 18:00:00,40.703919087237566,831380.2480212445,0.8411993720915342,0.0
2023-09-26 19:00:00,57.67329556361043,962347.2586115084,0.8411993720915342,0.0
2023-09-26 20:00:00,57.67298833031623,978220.6503225996,0.8411993720915342,0.0
2023-09-26 21:00:00,57.67298833031623,997827.8137432141,0.8411993720915342,0.0
2023-09-26 22:00:00,57.67298833031623,815308.1003959456,0.8411993720915342,0.0
2023-09-26 23:00:00,49.63911820536401,736013.229383334,0.8411993720915342,0.0
2023-09-27 00:00:00,65.66590934536495,640048.727003266,0.8411993720915342,0.0
2023-09-27 01:00:00,58.74513721739987,577090.8688648148,0.8411993720915342,0.0
2023-09-27 02:00:00,58.7370289793558,577090.7252127118,0.8411993720915342,0.0
2023-09-27 03:00:00,57.58694967276862,577071.4336975144,0.8411993720915342,0.0
2023-09-27 04:00:00,57.58762012243284,577071.4336975144,0.8411993720915342,0.0
2023-09-27 05:00:00,57.00947064153684,577061.7166401707,0.8411993720915342,0.0
2023-09-27 06:00:00,61.25600768983175,672578.2327813283,0.8411993720915342,0.0
2023-09-27 07:00:00,57.28662387706079,799772.1776125217,0.8411993720915342,0.0
2023-09-27 08:00:00,62.48502718608209,869257.6367628099,0.8411993720915342,0.0
2023-09-27 09:00:00,62.48502718608209,829560.4324091629,0.8411993720915342,0.0
2023-09-27 10:00:00,62.48502718608209,795367.4708794631,0.8411993720915342,0.0
2023-09-27 11:00:00,62.48502718608209,868676.659947328,0.8411993720915342,0.0
2023-09-27 12:00:00,62.48502718608209,852669.26525544,0.8411993720915342,0.0
2023-09-27 13:00:00,62.48502718608209,855781.846555673,0.8411993720915342,0.0
2023-09-27 14:00:00,62.48502718608209,865158.9215264438,0.8411993720915342,0.0
2023-09-27 15:00:00,62.48502718608209,807755.8178900565,0.8411993720915342,0.0
2023-09-27 16:00:00,62.48502718608209,899337.2727596295,0.8411993720915342,0.0
2023-09-27 17:00:00,62.48502718608209,1022475.7298450037,0.8411993720915342,0.0
2023-09-27 18:00:00,57.67298833031623,1013978.8679563545,0.8411993720915342,0.0
2023-09-27 19:00:00,57.67298833031623,1068799.8097014762,0.8411993720915342,0.0
2023-09-27 20:00:00,57.67298833031623,1059461.6892110961,0.8411993720915342,0.0
2023-09-27 21:00:00,57.67298833031623,1049277.7079297965,0.8411993720915342,0.0
2023-09-27 22:00:00,57.67298833031623,872529.0726650814,0.8411993720915342,0.0
2023-09-27 23:00:00,57.67298833031623,846573.1009550648,0.8411993720915342,0.0
2023-09-28 00:00:00,65.66590934536495,743989.3296666278,0.8411993720915342,0.0
2023-09-28 01:00:00,57.673125835379956,628425.6765368021,0.8411993720915342,0.0
2023-09-28 02:00:00,57.68212230696465,608806.1582840061,0.8411993720915342,0.0
2023-09-28 03:00:00,53.05154991534259,576994.8928275281,0.8411993720915342,0.0
2023-09-28 04:00:00,57.68889919487607,596380.2605483942,0.8411993720915342,0.0
2023-09-28 05:00:00,57.68034484298496,609939.9645466193,0.8411993720915342,0.0
2023-09-28 06:00:00,62.48502718608209,732998.5198620806,0.8411993720915342,0.0
2023-09-28 07:00:00,62.48502718608209,873748.6496284676,0.8411993720915342,0.0
2023-09-28 08:00:00,62.48502718608209,872589.5706874329,0.8411993720915342,0.0
2023-09-28 09:00:00,62.48502718608209,750546.1784753904,0.8411993720915342,0.0
2023-09-28 10:00:00,62.48502718608209,736152.4181120318,0.8411993720915342,0.0
2023-09-28 11:00:00,62.48502718608209,868885.5850808362,0.8411993720915342,0.0
2023-09-28 12:00:00,62.48502718608209,926678.336659754,0.8411993720915342,0.0
2023-09-28 13:00:00,62.48502718608209,923263.3652983247,0.8411993720915342,0.0
2023-09-28 14:00:00,62.48502718608209,910769.52824684,0.8411993720915342,0.0
2023-09-28 15:00:00,62.48502718608209,813274.6796371792,0.8411993720915342,0.0
2023-09-28 16:00:00,62.48502718608209,896856.8509364113,0.8411993720915342,0.0
2023-09-28 17:00:00,62.48502718608209,1018639.9276532694,0.8411993720915342,0.0
2023-09-28 18:00:00,57.67298833031623,1005377.7118307893,0.8411993720915342,0.0
2023-09-28 19:00:00,57.67298833031623,1041100.0377722451,0.8411993720915342,0.0
2023-09-28 20:00:00,57.67298833031623,1011388.7422734678,0.8411993720915342,0.0
2023-09-28 21:00:00,57.67298833031623,967281.8130931653,0.8411993720915342,0.0
2023-09-28 22:00:00,57.681109441650364,762966.4940177221,0.8411993720915342,0.0
2023-09-28 23:00:00,58.195552436574694,736158.0289491055,0.8411993720915342,0.0
2023-09-29 00:00:00,63.34176712217419,565395.136023376,0.8411993720915342,0.0
2023-09-29 01:00:00,64.48612659941409,565414.2557735166,0.8411993720915342,0.0
2023-09-29 02:00:00,64.48633044832556,565414.2557735166,0.8411993720915342,0.0
2023-09-29 03:00:00,62.18890970153976,565375.8586446621,0.8411993720915342,0.0
2023-09-29 04:00:00,59.90535280072319,565337.5847302222,0.8411993720915342,0.0
2023-09-29 05:00:00,56.482465808613384,565280.1138366438,0.8411993720915342,0.0
2023-09-29 06:00:00,62.48502718608209,710967.6052485028,0.8411993720915342,0.0
2023-09-29 07:00:00,62.48502718608209,880843.3764129082,0.8411993720915342,0.0
2023-09-29 08:00:00,62.48502718608209,936263.1492376358,0.8411993720915342,0.0
2023-09-29 09:00:00,62.48502718608209,862451.100158657,0.8411993720915342,0.0
2023-09-29 10:00:00,62.48502718608209,804440.5676806658,0.8411993720915342,0.0
2023-09-29 11:00:00,62.48502718608209,860827.6613465404,0.8411993720915342,0.0
2023-09-29 12:00:00,62.48502718608209,824199.0308718617,0.8411993720915342,0.0
2023-09-29 13:00:00,62.48502718608209,806814.9002728126,0.8411993720915342,0.0
2023-09-29 14:00:00,62.48502718608209,791626.124881167,0.8411993720915342,0.0
2023-09-29 15:00:00,62.48502718608209,717421.9484744333,0.8411993720915342,0.0
2023-09-29 16:00:00,62.48502718608209,806781.9414755681,0.8411993720915342,0.0
2023-09-29 17:00:00,62.48502718608209,927721.0029926493,0.8411993720915342,0.0
2023-09-29 18:00:00,57.67298833031623,926291.5698524652,0.8411993720915342,0.0
2023-09-29 19:00:00,57.67298833031623,968530.6308629175,0.8411993720915342,0.0
2023-09-29 20:00:00,57.67313211088853,927878.2910570444,0.8411993720915342,0.0
2023-09-29 21:00:00,50.77316338084322,871563.2967384718,0.8411993720915342,0.0
2023-09-29 22:00:00,51.9086884673964,718392.6703747679,0.8411993720915342,0.0
2023-09-29 23:00:00,53.051547145680104,718411.9881179965,0.8411993720915342,0.0
2023-09-30 00:00:00,53.06431221714901,553449.4520217509,0.8411993720915342,0.0
2023-09-30 01:00:00,53.06601773115071,553449.4520217509,0.8411993720915342,0.0
2023-09-30 02:00:00,53.06740611300903,553449.4520217509,0.8411993720915342,0.0
2023-09-30 03:00:00,53.068746462068844,553449.4520217509,0.8411993720915342,0.0
2023-09-30 04:00:00,52.50309881427023,553439.8572436064,0.8411993720915342,0.0
2023-09-30 05:00:00,57.68300474412109,585757.5390704098,0.8411993720915342,0.0
2023-09-30 06:00:00,62.48504901418243,694498.6363661088,0.8411993720915342,0.0
2023-09-30 07:00:00,62.48502718608209,824226.505791494,0.8411993720915342,0.0
2023-09-30 08:00:00,62.48502718608209,842327.1101998958,0.8411993720915342,0.0
2023-09-30 09:00:00,62.48502718608209,739473.7744292397,0.8411993720915342,0.0
2023-09-30 10:00:00,62.48502718608209,695532.9232030826,0.8411993720915342,0.0
2023-09-30 11:00:00,62.48502718608209,767780.2002405291,0.8411993720915342,0.0
2023-09-30 12:00:00,62.48502718608209,770685.7579124552,0.8411993720915342,0.0
2023-09-30 13:00:00,62.48502718608209,762386.0079468794,0.8411993720915342,0.0
2023-09-30 14:00:00,35.078087591730636,641681.6348785275,0.8411993720915342,0.0
2023-09-30 15:00:00,35.1061248496088,582764.0538478143,0.8411993720915342,0.0
2023-09-30 16:00:00,36.16685584204568,671160.9732930621,0.8411993720915342,0.0
2023-09-30 17:00:00,37.73658886547689,789023.657258903,0.8411993720915342,0.0
2023-09-30 18:00:00,35.46991031400321,788966.4012329956,0.8411993720915342,0.0
2023-09-30 19:00:00,38.5427457976305,847913.0062500628,0.8411993720915342,0.0
2023-09-30 20:00:00,42.36749994694082,847942.4354361003,0.8411993720915342,0.0
2023-09-30 21:00:00,47.37194607172777,847980.3101630054,0.8411993720915342,0.0
2023-09-30 22:00:00,51.320097240111174,700723.4845977557,0.8411993720915342,0.0
2023-09-30 23:00:00,18.19473609193291,700172.7177865246,0.8411993720915342,0.0
2023-10-01 00:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 01:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 02:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 03:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 04:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 05:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
2023-10-01 06:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 07:00:00,23.006774947698773,799201.7113986278,0.8411993720915342,0.0
2023-10-01 08:00:00,23.006774947698773,799201.7113986278,0.8411993720915342,0.0
2023-10-01 09:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 10:00:00,23.006774947698773,608310.1425667334,0.8411993720915342,0.0
2023-10-01 11:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 12:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 13:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 14:00:00,23.006774947698773,671940.665510698,0.8411993720915342,0.0
2023-10-01 15:00:00,23.006774947698773,608310.1425667334,0.8411993720915342,0.0
2023-10-01 16:00:00,23.006774947698773,703755.9269826802,0.8411993720915342,0.0
2023-10-01 17:00:00,23.006774947698773,831016.9728706101,0.8411993720915342,0.0
2023-10-01 18:00:00,18.19473609193291,830936.6634111371,0.8411993720915342,0.0
2023-10-01 19:00:00,18.19473609193291,894567.1863551022,0.8411993720915342,0.0
2023-10-01 20:00:00,18.19473609193291,894567.1863551022,0.8411993720915342,0.0
2023-10-01 21:00:00,18.19473609193291,894567.1863551022,0.8411993720915342,0.0
2023-10-01 22:00:00,18.19473609193291,735490.87899519,0.8411993720915342,0.0
2023-10-01 23:00:00,18.19473609193291,735490.87899519,0.8411993720915342,0.0
2023-10-02 00:00:00,18.19473609193291,576414.5716352786,0.8411993720915342,0.0
