;id;Floors;Height;Heating System;Cooling System;Name;End Use;Envelope;ExtWallCoeff;VolCoeff;Solar Technologies;Number of occupants;Simulate;Lower End Use;Upper End Use;Solar technologies;TZ info;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone external walls opaque area [m2];Zone external walls glazed area [m2];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Sm3];January electric consumption [MWh];January oil consumption [L];January wood consumption [kg];January Heating Demand [MWh];January Cooling Demand [MWh];February gas consumption [Sm3];February electric consumption [MWh];February oil consumption [L];February wood consumption [kg];February Heating Demand [MWh];February Cooling Demand [MWh];March gas consumption [Sm3];March electric consumption [MWh];March oil consumption [L];March wood consumption [kg];March Heating Demand [MWh];March Cooling Demand [MWh];April gas consumption [Sm3];April electric consumption [MWh];April oil consumption [L];April wood consumption [kg];April Heating Demand [MWh];April Cooling Demand [MWh];May gas consumption [Sm3];May electric consumption [MWh];May oil consumption [L];May wood consumption [kg];May Heating Demand [MWh];May Cooling Demand [MWh];June gas consumption [Sm3];June electric consumption [MWh];June oil consumption [L];June wood consumption [kg];June Heating Demand [MWh];June Cooling Demand [MWh];July gas consumption [Sm3];July electric consumption [MWh];July oil consumption [L];July wood consumption [kg];July Heating Demand [MWh];July Cooling Demand [MWh];August gas consumption [Sm3];August electric consumption [MWh];August oil consumption [L];August wood consumption [kg];August Heating Demand [MWh];August Cooling Demand [MWh];September gas consumption [Sm3];September electric consumption [MWh];September oil consumption [L];September wood consumption [kg];September Heating Demand [MWh];September Cooling Demand [MWh];October gas consumption [Sm3];October electric consumption [MWh];October oil consumption [L];October wood consumption [kg];October Heating Demand [MWh];October Cooling Demand [MWh];November gas consumption [Sm3];November electric consumption [MWh];November oil consumption [L];November wood consumption [kg];November Heating Demand [MWh];November Cooling Demand [MWh];December gas consumption [Sm3];December electric consumption [MWh];December oil consumption [L];December wood consumption [kg];December Heating Demand [MWh];December Cooling Demand [MWh];Total gas consumption [Sm3];Total electric consumption [MWh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [MWh];Total Cooling Demand [MWh]
35;35;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2545.6116525, 'Zone net floor area [m2]': 1089.731015625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 568.9395761705042, 'Zone external walls glazed area [m2]': 81.27708231007203, 'Zone opaque heat transfer loss [W/K]': 299.2829285739309, 'Zone glazed heat transfer loss [W/K]': 160.1158521508419, 'Zone design heating load [kW]': 22.030930015158205, 'Zone design cooling load [kW]': -35.0973424873094}, 'Total': {'Zone volume [m3]': 2545.6116525, 'Zone net floor area [m2]': 1089.731015625, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 568.9395761705042, 'Zone external walls glazed area [m2]': 81.27708231007203, 'Zone opaque heat transfer loss [W/K]': 299.2829285739309, 'Zone glazed heat transfer loss [W/K]': 160.1158521508419, 'Zone design heating load [kW]': 22.030930015158205, 'Zone design cooling load [kW]': -35.0973424873094}};2545.6116525;1089.731015625;14.0;568.9395761705042;81.27708231007203;299.2829285739309;160.1158521508419;22.030930015158205;-35.0973424873094;0.0;9.10918540489928;0.0;0.0;3.3412429840749254;0.0;0.0;8.233171333457417;0.0;0.0;2.6242623444404556;0.0;0.0;9.11194540489928;0.0;0.0;2.582224414063507;-1.7110094996466079;0.0;8.76842071441866;0.0;0.0;2.464640260958112;-4.31281317684856;0.0;9.07468540489928;0.0;0.0;2.324234258557753;-8.33886135214806;0.0;8.739440714418661;0.0;0.0;2.6280414180888063;-7.390965425797519;0.0;9.10918540489928;0.0;0.0;2.3191107658160686;-8.94689130381206;0.0;9.143685404899282;0.0;0.0;2.280416393636775;-7.155412750170235;0.0;8.77394071441866;0.0;0.0;2.305655281001616;-2.3520255624161384;0.0;9.143685404899282;0.0;0.0;2.3371935827869947;-2.665005116049441;0.0;8.80568071441866;0.0;0.0;2.297353938116752;-0.35672865822612815;0.0;9.00844540489928;0.0;0.0;2.7557897027755693;0.0;0.0;107.02147202542702;0.0;0.0;30.260165344317336;-43.229712845114754
36;36;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2438.8157093750006, 'Zone net floor area [m2]': 1044.0135742187501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 553.3948556143821, 'Zone external walls glazed area [m2]': 79.05640794491173, 'Zone opaque heat transfer loss [W/K]': 288.47515942511404, 'Zone glazed heat transfer loss [W/K]': 155.7411236514761, 'Zone design heating load [kW]': 21.278433306813106, 'Zone design cooling load [kW]': -34.46743733106586}, 'Total': {'Zone volume [m3]': 2438.8157093750006, 'Zone net floor area [m2]': 1044.0135742187501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 553.3948556143821, 'Zone external walls glazed area [m2]': 79.05640794491173, 'Zone opaque heat transfer loss [W/K]': 288.47515942511404, 'Zone glazed heat transfer loss [W/K]': 155.7411236514761, 'Zone design heating load [kW]': 21.278433306813106, 'Zone design cooling load [kW]': -34.46743733106586}};2438.8157093750006;1044.0135742187501;14.0;553.3948556143821;79.05640794491173;288.47515942511404;155.7411236514761;21.278433306813106;-34.46743733106586;0.0;9.091569969419718;0.0;0.0;3.151270277890542;0.0;0.0;8.21726061754039;0.0;0.0;2.489302884849076;0.0;0.0;9.094329969419718;0.0;0.0;2.4716094996169375;-1.6740002403655796;0.0;8.751373518793274;0.0;0.0;2.369198460803285;-4.437695780935273;0.0;9.057069969419718;0.0;0.0;2.246942723967916;-8.423917902352683;0.0;8.722393518793275;0.0;0.0;2.5251788344443753;-7.4810305861128725;0.0;9.091569969419718;0.0;0.0;2.2461064973488774;-9.000039383473831;0.0;9.126069969419717;0.0;0.0;2.216257261655564;-7.259042765896734;0.0;8.756893518793275;0.0;0.0;2.2295338764869213;-2.4440161765617052;0.0;9.126069969419717;0.0;0.0;2.2601103829384495;-2.5585452970715714;0.0;8.788633518793274;0.0;0.0;2.2095806140536265;-0.4780134307175432;0.0;8.990829969419718;0.0;0.0;2.5700819654536926;0.0;0.0;106.8140644786515;0.0;0.0;28.985173279509265;-43.756301563487796
37;37;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2405.2136725, 'Zone net floor area [m2]': 1029.629140625, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 555.7549058504347, 'Zone external walls glazed area [m2]': 79.39355797863352, 'Zone opaque heat transfer loss [W/K]': 286.5973384317163, 'Zone glazed heat transfer loss [W/K]': 156.40530921790804, 'Zone design heating load [kW]': 21.19129456219939, 'Zone design cooling load [kW]': -34.46957184825884}, 'Total': {'Zone volume [m3]': 2405.2136725, 'Zone net floor area [m2]': 1029.629140625, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 555.7549058504347, 'Zone external walls glazed area [m2]': 79.39355797863352, 'Zone opaque heat transfer loss [W/K]': 286.5973384317163, 'Zone glazed heat transfer loss [W/K]': 156.40530921790804, 'Zone design heating load [kW]': 21.19129456219939, 'Zone design cooling load [kW]': -34.46957184825884}};2405.2136725;1029.629140625;13.0;555.7549058504347;79.39355797863352;286.5973384317163;156.40530921790804;21.19129456219939;-34.46957184825884;0.0;9.086027488167778;0.0;0.0;3.0485437618146074;0.0;0.0;8.212254505441864;0.0;0.0;2.3911743451867666;0.0;0.0;9.088787488167778;0.0;0.0;2.3893966247606206;-1.7597574404333352;0.0;8.74600982725914;0.0;0.0;2.2883230222401867;-4.401465033681876;0.0;9.051527488167778;0.0;0.0;2.1725267316686314;-8.44989838502343;0.0;8.717029827259141;0.0;0.0;2.44212558754464;-7.489967765880607;0.0;9.086027488167778;0.0;0.0;2.1753988260240757;-8.980618115005097;0.0;9.120527488167777;0.0;0.0;2.143308700651891;-7.32339058818668;0.0;8.75152982725914;0.0;0.0;2.153806942895275;-2.5419744287101205;0.0;9.120527488167777;0.0;0.0;2.1858896312049874;-2.631537161986967;0.0;8.78326982725914;0.0;0.0;2.155615003513849;-0.5475416845332236;0.0;8.985287488167778;0.0;0.0;2.4812420143937732;0.0;0.0;106.74880623165288;0.0;0.0;28.027351191899303;-44.12615060344133
38;38;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2668.745315, 'Zone net floor area [m2]': 1142.44234375, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 605.2954348966418, 'Zone external walls glazed area [m2]': 86.47077641380596, 'Zone opaque heat transfer loss [W/K]': 315.6150280470448, 'Zone glazed heat transfer loss [W/K]': 170.34742953519776, 'Zone design heating load [kW]': 23.278912716361702, 'Zone design cooling load [kW]': -36.32794294773759}, 'Total': {'Zone volume [m3]': 2668.745315, 'Zone net floor area [m2]': 1142.44234375, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 605.2954348966418, 'Zone external walls glazed area [m2]': 86.47077641380596, 'Zone opaque heat transfer loss [W/K]': 315.6150280470448, 'Zone glazed heat transfer loss [W/K]': 170.34742953519776, 'Zone design heating load [kW]': 23.278912716361702, 'Zone design cooling load [kW]': -36.32794294773759}};2668.745315;1142.44234375;15.0;605.2954348966418;86.47077641380596;315.6150280470448;170.34742953519776;23.278912716361702;-36.32794294773759;0.0;9.129495662233612;0.0;0.0;3.752323412809282;-0.005132462998549629;0.0;8.251516082017456;0.0;0.0;2.9343105237800353;-0.007532860729255001;0.0;9.132255662233613;0.0;0.0;2.7704246799982104;-1.4378610044048954;0.0;8.78807580216156;0.0;0.0;2.6179327157585055;-4.055417702768479;0.0;9.094995662233613;0.0;0.0;2.464449002736362;-8.309091402266679;0.0;8.75909580216156;0.0;0.0;2.7669962821908065;-7.2781001001731465;0.0;9.129495662233612;0.0;0.0;2.4508136006272006;-8.903382162873692;0.0;9.163995662233612;0.0;0.0;2.413359308489699;-7.121442471316959;0.0;8.79359580216156;0.0;0.0;2.4147324728048716;-2.087758734907844;0.0;9.163995662233612;0.0;0.0;2.468342545990316;-2.4001860542992923;0.0;8.825335802161561;0.0;0.0;2.368682879682326;-0.09769619661544358;0.0;9.028755662233612;0.0;0.0;3.1157166444238897;0.0;0.0;107.26060892629899;0.0;0.0;32.5380840692915;-41.703601153354235
39;39;2;6.4;IdealLoad;IdealLoad;Building_3;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_3 thermal zone single End Use': {'Zone volume [m3]': 2381.8493381250005, 'Zone net floor area [m2]': 1019.6272851562501, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 553.0507240982051, 'Zone external walls glazed area [m2]': 79.00724629974358, 'Zone opaque heat transfer loss [W/K]': 284.3791541114043, 'Zone glazed heat transfer loss [W/K]': 155.64427521049487, 'Zone design heating load [kW]': 21.041041584607797, 'Zone design cooling load [kW]': -34.351056503803584}, 'Total': {'Zone volume [m3]': 2381.8493381250005, 'Zone net floor area [m2]': 1019.6272851562501, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 553.0507240982051, 'Zone external walls glazed area [m2]': 79.00724629974358, 'Zone opaque heat transfer loss [W/K]': 284.3791541114043, 'Zone glazed heat transfer loss [W/K]': 155.64427521049487, 'Zone design heating load [kW]': 21.041041584607797, 'Zone design cooling load [kW]': -34.351056503803584}};2381.8493381250005;1019.6272851562501;13.0;553.0507240982051;79.00724629974358;284.3791541114043;155.64427521049487;21.041041584607797;-34.351056503803584;0.0;9.082173662707161;0.0;0.0;2.9949311222306574;0.0;0.0;8.208773630832274;0.0;0.0;2.334119990389177;0.0;0.0;9.084933662707162;0.0;0.0;2.3708855278895173;-2.0877045470655107;0.0;8.742280318748865;0.0;0.0;2.269429417506129;-4.591630700212543;0.0;9.04767366270716;0.0;0.0;2.1567074641455157;-8.509413090686198;0.0;8.713300318748864;0.0;0.0;2.432500606168269;-7.60306096328824;0.0;9.082173662707161;0.0;0.0;2.1586723500306553;-9.084546638988733;0.0;9.11667366270716;0.0;0.0;2.128240295829445;-7.403905547066063;0.0;8.747800318748865;0.0;0.0;2.138405365665978;-2.7175780278575608;0.0;9.11667366270716;0.0;0.0;2.1758917954066934;-2.9724610246438714;0.0;8.779540318748865;0.0;0.0;2.1362610202793344;-0.5869904687343034;0.0;8.981433662707161;0.0;0.0;2.4402002550222983;0.0;0.0;106.70343054477787;0.0;0.0;27.73624521056367;-45.557291008543025
40;40;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2561.04586, 'Zone net floor area [m2]': 1096.338125, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 570.1017998571816, 'Zone external walls glazed area [m2]': 81.44311426531166, 'Zone opaque heat transfer loss [W/K]': 300.61716859500814, 'Zone glazed heat transfer loss [W/K]': 160.44293510266397, 'Zone design heating load [kW]': 22.117306463531918, 'Zone design cooling load [kW]': -35.159574131123456}, 'Total': {'Zone volume [m3]': 2561.04586, 'Zone net floor area [m2]': 1096.338125, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 570.1017998571816, 'Zone external walls glazed area [m2]': 81.44311426531166, 'Zone opaque heat transfer loss [W/K]': 300.61716859500814, 'Zone glazed heat transfer loss [W/K]': 160.44293510266397, 'Zone design heating load [kW]': 22.117306463531918, 'Zone design cooling load [kW]': -35.159574131123456}};2561.04586;1096.338125;14.0;570.1017998571816;81.44311426531166;300.61716859500814;160.44293510266397;22.117306463531918;-35.159574131123456;0.0;9.111731197168528;0.0;0.0;3.394413110700356;-0.0004427346886064188;0.0;8.235470758732864;0.0;0.0;2.7126544483824078;-0.001253533960568864;0.0;9.114491197168526;0.0;0.0;2.6075376058489352;-1.6493451643187618;0.0;8.77088438435664;0.0;0.0;2.4804482097295124;-4.281793430999165;0.0;9.077231197168526;0.0;0.0;2.335337334239915;-8.32652458871214;0.0;8.741904384356639;0.0;0.0;2.638312994848975;-7.3707239326541165;0.0;9.111731197168528;0.0;0.0;2.3302738059707853;-8.937404300882095;0.0;9.146231197168527;0.0;0.0;2.2917508378880656;-7.121383487748082;0.0;8.77640438435664;0.0;0.0;2.3192872776655578;-2.303381077734275;0.0;9.146231197168527;0.0;0.0;2.3485226102955106;-2.493262472350505;0.0;8.80814438435664;0.0;0.0;2.2882786274636437;-0.24865158473304594;0.0;9.010991197168527;0.0;0.0;2.794917119619742;0.0;0.0;107.05144667633911;0.0;0.0;30.5417339826534;-42.734166308781354
41;41;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2504.1330068750003, 'Zone net floor area [m2]': 1071.9747460937501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 564.2519468201008, 'Zone external walls glazed area [m2]': 80.60742097430011, 'Zone opaque heat transfer loss [W/K]': 295.36874193768995, 'Zone glazed heat transfer loss [W/K]': 158.7966193193712, 'Zone design heating load [kW]': 21.766520056586074, 'Zone design cooling load [kW]': -34.89122845189187}, 'Total': {'Zone volume [m3]': 2504.1330068750003, 'Zone net floor area [m2]': 1071.9747460937501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 564.2519468201008, 'Zone external walls glazed area [m2]': 80.60742097430011, 'Zone opaque heat transfer loss [W/K]': 295.36874193768995, 'Zone glazed heat transfer loss [W/K]': 158.7966193193712, 'Zone design heating load [kW]': 21.766520056586074, 'Zone design cooling load [kW]': -34.89122845189187}};2504.1330068750003;1071.9747460937501;14.0;564.2519468201008;80.60742097430011;295.36874193768995;158.7966193193712;21.766520056586074;-34.89122845189187;0.0;9.102343717992396;0.0;0.0;3.2883782474820347;0.0;0.0;8.226991745283454;0.0;0.0;2.61699930043289;-0.00079533114488516;0.0;9.105103717992396;0.0;0.0;2.5551559709809823;-1.5099584830531525;0.0;8.761799727089416;0.0;0.0;2.425957293183562;-4.315505906506687;0.0;9.067843717992394;0.0;0.0;2.294738952313841;-8.384593875108735;0.0;8.732819727089415;0.0;0.0;2.5879684040887345;-7.446477103465292;0.0;9.102343717992396;0.0;0.0;2.289078537486086;-8.98042971955478;0.0;9.136843717992395;0.0;0.0;2.2542089917649104;-7.166876387909678;0.0;8.767319727089417;0.0;0.0;2.2754135283874186;-2.2321885730730706;0.0;9.136843717992395;0.0;0.0;2.3117176530339147;-2.4173244709378263;0.0;8.799059727089416;0.0;0.0;2.2638866086872844;-0.3489988994847998;0.0;9.001603717992396;0.0;0.0;2.6962103737843823;0.0;0.0;106.94091667958789;0.0;0.0;29.85971386162604;-42.803148750238904
42;42;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2829.64178625, 'Zone net floor area [m2]': 1211.3192578125002, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 621.6500610872026, 'Zone external walls glazed area [m2]': 88.8071515838861, 'Zone opaque heat transfer loss [W/K]': 330.4141903673751, 'Zone glazed heat transfer loss [W/K]': 174.95008862025563, 'Zone design heating load [kW]': 24.266827064553116, 'Zone design cooling load [kW]': -38.014971020295455}, 'Total': {'Zone volume [m3]': 2829.64178625, 'Zone net floor area [m2]': 1211.3192578125002, 'Number of units [-]': 16.0, 'Zone external walls opaque area [m2]': 621.6500610872026, 'Zone external walls glazed area [m2]': 88.8071515838861, 'Zone opaque heat transfer loss [W/K]': 330.4141903673751, 'Zone glazed heat transfer loss [W/K]': 174.95008862025563, 'Zone design heating load [kW]': 24.266827064553116, 'Zone design cooling load [kW]': -38.014971020295455}};2829.64178625;1211.3192578125002;16.0;621.6500610872026;88.8071515838861;330.4141903673751;174.95008862025563;24.266827064553116;-38.014971020295455;0.0;9.15603469850465;0.0;0.0;4.016753606418557;-0.002918194360331472;0.0;8.275486824455813;0.0;0.0;3.1174869846304945;-0.008187083050394837;0.0;9.15879469850465;0.0;0.0;2.981647221854678;-1.4637566251053507;0.0;8.813758740488371;0.0;0.0;2.810237802624421;-3.7253478345523954;0.0;9.121534698504648;0.0;0.0;2.6359554117021453;-7.523364434966339;0.0;8.78477874048837;0.0;0.0;2.961350108731578;-6.395610697789885;0.0;9.15603469850465;0.0;0.0;2.6167605740206517;-8.066689407442864;0.0;9.19053469850465;0.0;0.0;2.568956123180954;-6.642492257282484;0.0;8.819278740488372;0.0;0.0;2.559118133437997;-1.9400164338896038;0.0;9.19053469850465;0.0;0.0;2.6357005597170233;-2.5692643664401524;0.0;8.851018740488371;0.0;0.0;2.5393324203850867;-0.13257103478597845;0.0;9.05529469850465;0.0;0.0;3.36467505305935;0.0;0.0;107.57308467594183;0.0;0.0;34.807973999762936;-38.47021836966578
43;43;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2621.3345525000004, 'Zone net floor area [m2]': 1122.1466406250001, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 608.6102154183509, 'Zone external walls glazed area [m2]': 86.94431648833583, 'Zone opaque heat transfer loss [W/K]': 312.9623409409787, 'Zone glazed heat transfer loss [W/K]': 171.2803034820216, 'Zone design heating load [kW]': 23.155652174180116, 'Zone design cooling load [kW]': -36.322596367554944}, 'Total': {'Zone volume [m3]': 2621.3345525000004, 'Zone net floor area [m2]': 1122.1466406250001, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 608.6102154183509, 'Zone external walls glazed area [m2]': 86.94431648833583, 'Zone opaque heat transfer loss [W/K]': 312.9623409409787, 'Zone glazed heat transfer loss [W/K]': 171.2803034820216, 'Zone design heating load [kW]': 23.155652174180116, 'Zone design cooling load [kW]': -36.322596367554944}};2621.3345525000004;1122.1466406250001;15.0;608.6102154183509;86.94431648833583;312.9623409409787;171.2803034820216;23.155652174180116;-36.322596367554944;0.0;9.121675503495203;0.0;0.0;3.683439922201871;-0.00570192562586593;0.0;8.244452712834375;0.0;0.0;2.9022672165708627;-0.011355134254093426;0.0;9.124435503495203;0.0;0.0;2.7382162665641085;-1.4889107931646743;0.0;8.78050790660826;0.0;0.0;2.583749269872995;-4.132442264608361;0.0;9.087175503495201;0.0;0.0;2.429517311177327;-8.376578095521086;0.0;8.75152790660826;0.0;0.0;2.732505758583256;-7.388838906657236;0.0;9.121675503495203;0.0;0.0;2.421366370934886;-9.001242168433645;0.0;9.156175503495202;0.0;0.0;2.3836559734353;-7.205076915860986;0.0;8.786027906608261;0.0;0.0;2.392510960474048;-2.1759981376689903;0.0;9.156175503495202;0.0;0.0;2.434658261043725;-2.3935316470353487;0.0;8.81776790660826;0.0;0.0;2.337299705821119;-0.10194780725820546;0.0;9.020935503495203;0.0;0.0;3.058202096641296;0.0;0.0;107.16853286373384;0.0;0.0;32.097389113320794;-42.281623796088496
44;44;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2411.13424625, 'Zone net floor area [m2]': 1032.1636328125, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 557.7250075362939, 'Zone external walls glazed area [m2]': 79.67500107661341, 'Zone opaque heat transfer loss [W/K]': 287.42925099668423, 'Zone glazed heat transfer loss [W/K]': 156.9597521209284, 'Zone design heating load [kW]': 21.25588211270439, 'Zone design cooling load [kW]': -34.535822548266694}, 'Total': {'Zone volume [m3]': 2411.13424625, 'Zone net floor area [m2]': 1032.1636328125, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 557.7250075362939, 'Zone external walls glazed area [m2]': 79.67500107661341, 'Zone opaque heat transfer loss [W/K]': 287.42925099668423, 'Zone glazed heat transfer loss [W/K]': 156.9597521209284, 'Zone design heating load [kW]': 21.25588211270439, 'Zone design cooling load [kW]': -34.535822548266694}};2411.13424625;1032.1636328125;13.0;557.7250075362939;79.67500107661341;287.42925099668423;156.9597521209284;21.25588211270439;-34.535822548266694;0.0;9.087004056020856;0.0;0.0;3.059887709987082;0.0;0.0;8.213136566728515;0.0;0.0;2.3843995951064803;0.0;0.0;9.089764056020856;0.0;0.0;2.3916339843894185;-1.889068699062564;0.0;8.74695489292341;0.0;0.0;2.295364659263026;-4.659301344955606;0.0;9.052504056020856;0.0;0.0;2.176923281838256;-8.639393389337025;0.0;8.71797489292341;0.0;0.0;2.4544632216446702;-7.745996867580486;0.0;9.087004056020856;0.0;0.0;2.1777585072593215;-9.243788505550684;0.0;9.121504056020857;0.0;0.0;2.145982509466195;-7.482994171677929;0.0;8.75247489292341;0.0;0.0;2.164053280586055;-2.6511942333329057;0.0;9.121504056020857;0.0;0.0;2.196132556560373;-2.769041500100381;0.0;8.78421489292341;0.0;0.0;2.1516944579500406;-0.5596454405480563;0.0;8.986264056020856;0.0;0.0;2.4927007088939437;0.0;0.0;106.76030453056815;0.0;0.0;28.090994472944864;-45.640424152145634
45;45;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2730.197764375, 'Zone net floor area [m2]': 1168.74904296875, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 612.3296783446157, 'Zone external walls glazed area [m2]': 87.47566833494508, 'Zone opaque heat transfer loss [W/K]': 321.43282454221304, 'Zone glazed heat transfer loss [W/K]': 172.32706661984184, 'Zone design heating load [kW]': 23.672490756205097, 'Zone design cooling load [kW]': -36.63964122370669}, 'Total': {'Zone volume [m3]': 2730.197764375, 'Zone net floor area [m2]': 1168.74904296875, 'Number of units [-]': 15.0, 'Zone external walls opaque area [m2]': 612.3296783446157, 'Zone external walls glazed area [m2]': 87.47566833494508, 'Zone opaque heat transfer loss [W/K]': 321.43282454221304, 'Zone glazed heat transfer loss [W/K]': 172.32706661984184, 'Zone design heating load [kW]': 23.672490756205097, 'Zone design cooling load [kW]': -36.63964122370669}};2730.197764375;1168.74904296875;15.0;612.3296783446157;87.47566833494508;321.43282454221304;172.32706661984184;23.672490756205097;-36.63964122370669;0.0;9.13963192420528;0.0;0.0;3.912385842620744;-0.012168769633529081;0.0;8.260671415411222;0.0;0.0;3.102038386724714;-0.0072567028046817;0.0;9.142391924205281;0.0;0.0;2.8527833391632043;-1.3077628347695707;0.0;8.797885087940594;0.0;0.0;2.6753403637599327;-3.9181783545321824;0.0;9.105131924205281;0.0;0.0;2.5113647767304195;-8.2227513962383;0.0;8.768905087940595;0.0;0.0;2.821010327697476;-7.203330686958038;0.0;9.13963192420528;0.0;0.0;2.4924266279535043;-8.852247288407234;0.0;9.174131924205282;0.0;0.0;2.4495940649926577;-7.019137299228535;0.0;8.803405087940595;0.0;0.0;2.4503437583026764;-1.9442835657721795;0.0;9.174131924205282;0.0;0.0;2.5156238887516467;-2.195914821017172;0.0;8.835145087940594;0.0;0.0;2.406005804693714;-0.020517374195184502;0.0;9.03889192420528;0.0;0.0;3.240577039749641;0.0;0.0;107.37995523661057;0.0;0.0;33.429494221140324;-40.70354909355661
46;46;2;6.4;IdealLoad;IdealLoad;Building_4;residential;A;0.92;0.73;;33;True;;;;{'TZ Bd Building_4 thermal zone single End Use': {'Zone volume [m3]': 2474.2321156250005, 'Zone net floor area [m2]': 1059.1747070312501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 566.5820347913868, 'Zone external walls glazed area [m2]': 80.94029068448384, 'Zone opaque heat transfer loss [W/K]': 293.7460539663475, 'Zone glazed heat transfer loss [W/K]': 159.45237264843317, 'Zone design heating load [kW]': 21.693725178044225, 'Zone design cooling load [kW]': -34.89798470175459}, 'Total': {'Zone volume [m3]': 2474.2321156250005, 'Zone net floor area [m2]': 1059.1747070312501, 'Number of units [-]': 14.0, 'Zone external walls opaque area [m2]': 566.5820347913868, 'Zone external walls glazed area [m2]': 80.94029068448384, 'Zone opaque heat transfer loss [W/K]': 293.7460539663475, 'Zone glazed heat transfer loss [W/K]': 159.45237264843317, 'Zone design heating load [kW]': 21.693725178044225, 'Zone design cooling load [kW]': -34.89798470175459}};2474.2321156250005;1059.1747070312501;14.0;566.5820347913868;80.94029068448384;293.7460539663475;159.45237264843317;21.693725178044225;-34.89798470175459;0.0;9.097411721465342;0.0;0.0;3.243586321449429;0.0;0.0;8.22253703874289;0.0;0.0;2.5782023221868218;0.0;0.0;9.100171721465342;0.0;0.0;2.5218521488677186;-1.529365602521271;0.0;8.757026827224525;0.0;0.0;2.3945072507918326;-4.30932597385577;0.0;9.062911721465342;0.0;0.0;2.273393487540635;-8.409642103668865;0.0;8.728046827224524;0.0;0.0;2.5550626412005704;-7.437254476176399;0.0;9.097411721465342;0.0;0.0;2.2717230512914055;-8.955333118832636;0.0;9.131911721465341;0.0;0.0;2.2386479215071917;-7.271905368208736;0.0;8.762546827224526;0.0;0.0;2.251067062919017;-2.320936956619141;0.0;9.131911721465341;0.0;0.0;2.2921933527372635;-2.463015932392044;0.0;8.794286827224525;0.0;0.0;2.24097052055074;-0.36051787349114917;0.0;8.996671721465342;0.0;0.0;2.662237499183892;0.0;0.0;106.88284639789838;0.0;0.0;29.52344358022652;-43.057297405766
