;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];Name;February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg]
RLB-69155;87.22763671874999;26.4326171875;1;143.6318087448876;37.84395302012845;6.624859230019271;-1.5901497932961417;Bd RLB-69155;139.4114786851255;363526.6881281189;0.0;0.0;7.879932320016259;433435.6666142957;0.0;0.0;7.731233773426539;419453.8709170603;0.0;0.0;8.476163359147213;433435.6666142957;0.0;0.0;7.595905581031544;521124.6843742242;0.0;0.0;8.115304931457247;676714.9363874797;0.0;0.0;7.905824171166916;575793.0767504434;0.0;0.0;7.656291680191915;432730.0771071847;0.0;0.0;8.226960565933522;433435.6666142957;0.0;0.0;100.652084779786;377216.59232398454;0.0;0.0;303.65117984728266;4666866.925831383;0.0;0.0
RLB-79503;5173.107717817908;1567.6083993387601;20;2887.5103245924615;1196.1395515704685;175.82785195711114;-52.294060391801274;Bd RLB-79503;4155.699574339089;3416868.413355738;0.0;0.0;376.78773418944655;4073958.492847226;0.0;0.0;366.78879676667196;3942540.476948928;0.0;0.0;379.23370371826667;4073958.492847226;0.0;0.0;367.703826508489;3942540.476948928;0.0;0.0;376.6568233222943;4108789.667076722;0.0;0.0;378.6988108185449;4073958.492847226;0.0;0.0;365.3835735930816;3942540.476948928;0.0;0.0;375.61935679392457;4073958.492847226;0.0;0.0;3547.5136054204563;3545531.7164212773;0.0;0.0;10690.085805470264;39194645.19908942;0.0;0.0
RLB-68295;388.022314453125;117.58251953125;2;276.4269831962324;128.04699285037262;16.378923508624037;-5.470609604216849;Bd RLB-68295;339.71649804919304;589490.1453821834;0.0;0.0;28.59981484673744;702853.6348787572;0.0;0.0;27.80302245073874;680180.9369794424;0.0;0.0;29.106373288001297;702853.6348787572;0.0;0.0;28.673798818823688;728242.7577849368;0.0;0.0;29.097110737910494;916605.2180232608;0.0;0.0;28.783912280266403;775971.5180484211;0.0;0.0;28.231778058277644;680180.9369794424;0.0;0.0;28.911655283407985;702853.6348787572;0.0;0.0;296.73961152397345;611688.6756360817;0.0;0.0;865.6635753373303;7090921.093470041;0.0;0.0
RLB-71069;1167.684375;353.84375;5;1049.006684394746;300.36550246376135;53.585299197901485;-13.71760213550196;Bd RLB-71069;1218.5056916922301;907561.846440332;0.0;0.0;90.23205125489943;1082092.9707557803;0.0;0.0;87.12449137631246;1047186.7458926907;0.0;0.0;87.74689212463917;1082092.9707557803;0.0;0.0;85.65984260931693;1060179.0616172717;0.0;0.0;88.31414351697613;1182380.9293431656;0.0;0.0;89.95801959705574;1105820.12920976;0.0;0.0;85.13013695280387;1047186.7458926907;0.0;0.0;88.73237316382443;1082092.9707557803;0.0;0.0;991.5472528626536;941737.4487756743;0.0;0.0;2912.950895150712;10538331.819438929;0.0;0.0
RLB-71119;7059.85693359375;2139.3505859375;28;1349.4146681682826;664.6313181594809;124.28863566893357;-66.240810689435;Bd RLB-71119;2955.8719772451263;4107441.603865734;0.0;0.0;479.1411437280233;4897334.21999376;0.0;0.0;462.30395497071055;4739355.696768154;0.0;0.0;480.7701750045618;4897334.21999376;0.0;0.0;464.64386604721665;6067411.399438578;0.0;0.0;479.95313807157703;9250418.304050313;0.0;0.0;480.92663400753787;7324938.242711503;0.0;0.0;463.1659318206396;4853986.366675897;0.0;0.0;480.5819688392253;4897334.21999376;0.0;0.0;2555.612750101195;4262107.934111713;0.0;0.0;9302.971539835813;55297662.20760318;0.0;0.0
RLB-67571;1934.251171875;586.13671875;8;1299.1370074382412;262.03840248592604;66.85696058816043;-22.063730917490645;Bd RLB-67571;1483.7440129941929;2458786.9839250287;0.0;0.0;145.70816093930102;2931630.6346798423;0.0;0.0;141.87148525515067;2837061.904528879;0.0;0.0;144.8341773211003;2931630.6346798423;0.0;0.0;140.55919299202444;3765246.899018336;0.0;0.0;142.9540580331145;5378430.548897832;0.0;0.0;144.6526766733281;4303044.387289709;0.0;0.0;141.77258813128708;2921911.5466767657;0.0;0.0;144.66114680010892;2931630.6346798423;0.0;0.0;1131.7663205192125;2551373.499276676;0.0;0.0;3762.5238196588202;33010747.673652753;0.0;0.0
RLB-67767;176.22531738281248;53.401611328125;1;279.1512093687778;70.53373822708954;12.833305108389128;-2.9783761435274925;Bd RLB-67767;273.1924195111703;391516.97627940343;0.0;0.0;15.120686019079745;466808.70248698094;0.0;0.0;14.426596697614958;451750.3572454655;0.0;0.0;15.22620156112077;466808.70248698094;0.0;0.0;14.275048456190364;622928.0180222162;0.0;0.0;15.372605538301865;889297.7284160324;0.0;0.0;14.846990363601966;703535.6897602058;0.0;0.0;14.378583659671685;466921.0667739189;0.0;0.0;14.9640422655756;466808.70248698094;0.0;0.0;198.28786523547302;406260.8771916968;0.0;0.0;590.0910393078003;5332636.821149882;0.0;0.0
RLB-65024;203.58808593749998;61.693359375;1;219.57469347017303;87.35286909860999;11.671713166297948;-2.915852134752084;Bd RLB-65024;257.3749449340376;419316.54264415154;0.0;0.0;16.304495501976383;499954.3393064884;0.0;0.0;15.89365099244789;483826.779974021;0.0;0.0;15.882578018978302;499954.3393064884;0.0;0.0;15.622716559186252;483826.779974021;0.0;0.0;16.603464831942045;499954.3393064884;0.0;0.0;16.375608199965885;499954.3393064884;0.0;0.0;16.43226399025278;483826.779974021;0.0;0.0;16.95529162855432;499954.3393064884;0.0;0.0;221.88211037234242;435107.22057151643;0.0;0.0;609.3271250296839;4805675.799670173;0.0;0.0
RLB-68297;1e-05;1e-05;1;204.59839542813873;34.7132183827317;7.777627532186623;-1.3547677735894865;Bd RLB-68297;177.76536638191834;390352.5619425499;0.0;0.0;7.723051333506669;465420.36231611716;0.0;0.0;7.882761083146438;450406.8022414037;0.0;0.0;8.012212648828156;465420.36231611716;0.0;0.0;7.8193763509602405;546529.0792872943;0.0;0.0;7.908253753088499;702782.5073951113;0.0;0.0;7.873634447698008;598806.7757552373;0.0;0.0;7.677677914523502;457796.92559194117;0.0;0.0;8.179604286548477;465420.36231611716;0.0;0.0;125.06673310450759;405052.5910747475;0.0;0.0;365.90867130472594;4947988.330236636;0.0;0.0
RLB-67117;844.90634765625;256.0322265625;3;540.9492904989589;200.3172919844982;31.13205016118111;-9.16648384573994;Bd RLB-67117;729.582211288252;849446.7096531019;0.0;0.0;60.66909028394762;1012801.8461248522;0.0;0.0;59.23111766082561;980130.8188305021;0.0;0.0;61.32238786117019;1012801.8461248522;0.0;0.0;58.6218846653579;980130.8188305021;0.0;0.0;60.811938427827236;1049656.1979515466;0.0;0.0;60.68637262888877;1017137.9544749118;0.0;0.0;59.42747967959733;980130.8188305021;0.0;0.0;61.83502305465639;1012801.8461248522;0.0;0.0;604.4358127203589;881433.8904847531;0.0;0.0;1816.623318270882;9776472.747430377;0.0;0.0
RLB-61608;4455.8822021484375;1350.267333984375;18;2466.3026122026426;655.4465370689854;138.58919903589822;-45.05953840490745;Bd RLB-61608;3275.4778435671074;3384271.082461568;0.0;0.0;332.05950787286605;4035092.444473408;0.0;0.0;318.62498878192923;3904928.1720710406;0.0;0.0;328.35391626617326;4035092.444473408;0.0;0.0;322.9120391050689;4131372.305606577;0.0;0.0;330.1225156183528;4972623.072651759;0.0;0.0;329.2624293448725;4435485.146492678;0.0;0.0;319.1957243455013;3904928.1720710406;0.0;0.0;332.56580298612045;4035092.444473408;0.0;0.0;2690.690626734041;3511706.7516387627;0.0;0.0;8579.265394622033;40350592.03641365;0.0;0.0
RLB-68530;4761.32958984375;1442.8271484375;19;2600.0932538398383;681.4369580560693;146.32747846864825;-44.344245999875945;Bd RLB-68530;3591.8446272057513;3861469.6114383414;0.0;0.0;352.7191184355947;4604059.92133033;0.0;0.0;342.90424518956496;4455541.859351932;0.0;0.0;352.7561822629171;4604059.92133033;0.0;0.0;339.2341507459385;4455541.859351932;0.0;0.0;352.90238450651213;4604059.92133033;0.0;0.0;350.27798115742115;4604059.92133033;0.0;0.0;340.84709830078134;4455541.859351932;0.0;0.0;351.77755879216875;4604059.92133033;0.0;0.0;3107.122001512087;4006874.0656992486;0.0;0.0;9482.385348108735;44255268.86184504;0.0;0.0
RLB-70854;1099.388232421875;333.14794921875;4;863.7756758368712;216.27183233749895;44.263112619182664;-13.034818551102916;Bd RLB-70854;986.9037321198754;1039719.360557947;0.0;0.0;79.67066738496376;1239665.3914344753;0.0;0.0;76.31229045416237;1199676.1852591697;0.0;0.0;79.30757840116898;1239665.3914344753;0.0;0.0;77.74693696777742;1539851.174767167;0.0;0.0;79.02476523711407;2199620.024158202;0.0;0.0;80.98174403672579;1652720.6694764555;0.0;0.0;76.53558411340957;1199676.1852591697;0.0;0.0;79.37566030011087;1239665.3914344753;0.0;0.0;768.0578863981451;1078871.2599932346;0.0;0.0;2383.9168454134533;13629131.033774773;0.0;0.0
RLB-71163;1188.2682861328124;360.081298828125;5;1705.043348461771;380.41223062062795;77.6795420379514;-16.3137231776783;Bd RLB-71163;1690.0053643205608;773407.6923806154;0.0;0.0;90.27122579737988;922139.9409153492;0.0;0.0;87.18132521044573;892393.4912084024;0.0;0.0;89.50360360200045;922139.9409153492;0.0;0.0;86.01597278215904;1175925.406367896;0.0;0.0;89.29355837998995;1743225.1901516553;0.0;0.0;89.60985730392498;1237192.5952234378;0.0;0.0;86.78022080444234;892393.4912084024;0.0;0.0;89.6060188302148;922139.9409153492;0.0;0.0;1279.6237947447441;802531.8912745571;0.0;0.0;3677.8909417758623;10283489.580561014;0.0;0.0
RLB-70899;10272.854878799746;3112.986326909014;40;6865.526671971354;2649.6061884104474;334.92395515940785;-83.57778508342551;Bd RLB-70899;10239.08935697061;1598646.4042564272;0.0;0.0;128.55213193577575;1940069.8211599502;0.0;0.0;124.40528897010556;1840593.0147836173;0.0;0.0;128.55213193577575;1966063.2569896406;0.0;0.0;1872.13966584192;8018526.4850483;0.0;0.0;1681.5297695254035;11705381.58856326;0.0;0.0;1922.8269172974055;12656744.843115661;0.0;0.0;1950.9072879146238;6724001.778447308;0.0;0.0;128.55213193577575;1966063.2569896406;0.0;0.0;8360.89698981325;1670514.561203661;0.0;0.0;26537.451672140643;50086605.010557465;0.0;0.0
RLB-64625;372.7686767578125;112.960205078125;1;591.476260925345;184.98956011430943;28.341544823437204;-5.800455492012671;Bd RLB-64625;588.0673196685484;419266.80044364923;0.0;0.0;25.925755744425054;499895.03129819717;0.0;0.0;23.889117272624084;483769.38512728753;0.0;0.0;24.458394055233697;499895.03129819717;0.0;0.0;24.610581974926667;684929.0960051066;0.0;0.0;25.805733749588793;1089734.7654855307;0.0;0.0;24.76064056410212;770526.9843795495;0.0;0.0;24.199579812487944;484488.854969895;0.0;0.0;24.95573547824946;499895.03129819717;0.0;0.0;449.01033834043926;435055.6916091773;0.0;0.0;1235.6831966606255;5867456.671914788;0.0;0.0
RLB-65018;1131.321533203125;342.82470703125;4;473.8073522222389;249.91638323083254;32.94870084558419;-11.368949508630598;Bd RLB-65018;781.6659673935244;729749.8681742103;0.0;0.0;75.65613144915625;870086.3812846354;0.0;0.0;72.1658204315394;842019.0786625503;0.0;0.0;74.6997503724617;870086.3812846354;0.0;0.0;71.05047447961662;842019.0786625503;0.0;0.0;74.4262731390376;870086.3812846354;0.0;0.0;76.03705431033835;870086.3812846354;0.0;0.0;72.42449083716718;842019.0786625503;0.0;0.0;75.33474900471367;870086.3812846354;0.0;0.0;751.6628418575436;757229.9153709272;0.0;0.0;2125.123553275099;8363468.925955965;0.0;0.0
RLB-68532;5080.836621093749;1539.6474609375;20;2465.9270528819598;1263.470877177578;163.5457379027162;-50.07875518996005;Bd RLB-68532;4030.9085992238342;4295919.457595721;0.0;0.0;374.61285435385935;5122057.814825667;0.0;0.0;362.51978562082286;4956830.143379678;0.0;0.0;374.317439822996;5122057.814825667;0.0;0.0;362.79697544977853;4956830.143379678;0.0;0.0;373.90977485196083;5122057.814825667;0.0;0.0;371.79020497417775;5122057.814825667;0.0;0.0;361.32862066280086;4956830.143379678;0.0;0.0;371.14378771292184;5122057.814825667;0.0;0.0;3665.489029494122;4457683.059178131;0.0;0.0;10648.817072167276;49234382.02104122;0.0;0.0
RLB-68659;352.56181640625;106.8369140625;1;467.0646313432902;179.4744057318431;23.950533841660583;-5.483557288635799;Bd RLB-68659;538.9723548570703;475730.70069775556;0.0;0.0;23.973328679055523;567217.3739088624;0.0;0.0;22.620892018763694;548920.039266641;0.0;0.0;23.870954818233898;567217.3739088624;0.0;0.0;22.96961934207433;548920.039266641;0.0;0.0;23.821347674989152;569969.4815971118;0.0;0.0;24.35131829183365;567217.3739088624;0.0;0.0;23.97655327479577;548920.039266641;0.0;0.0;24.45690813615873;567217.3739088624;0.0;0.0;438.6878922328691;493645.6977138817;0.0;0.0;1167.7011693258441;5454975.493444121;0.0;0.0
RLB-74971;3645.4591002060215;1104.6845758200066;14;2430.1903291318135;1105.2518532884656;145.28069676370924;-37.12526220683326;Bd RLB-74971;3462.579694072657;2963043.7215873306;0.0;0.0;266.6853399931443;3532859.821892586;0.0;0.0;257.2232002711856;3418896.601831535;0.0;0.0;265.9605192836614;3532859.821892586;0.0;0.0;258.5280966631135;3418896.601831535;0.0;0.0;266.9149152028709;3532859.821892586;0.0;0.0;266.3568455281615;3532859.821892586;0.0;0.0;257.17475532326887;3418896.601831535;0.0;0.0;265.77986517470373;3532859.821892586;0.0;0.0;3155.9316780195595;3074618.2552674892;0.0;0.0;8723.134909532326;33958650.891812354;0.0;0.0
RLB-74667;961.9685302734374;291.505615234375;4;1297.7395974886917;263.61105630886493;58.76030066736591;-13.105325593384748;Bd RLB-74667;1263.4112482877756;1020229.3498690503;0.0;0.0;73.22784088551333;1216427.3017669446;0.0;0.0;69.37553157580639;1177187.7113873656;0.0;0.0;72.79266522129515;1216427.3017669446;0.0;0.0;69.90822286132573;1658813.3607229812;0.0;0.0;74.32430743493082;2493027.4505415806;0.0;0.0;72.86440144744542;1762784.8190600218;0.0;0.0;70.08630601027507;1177187.7113873656;0.0;0.0;72.64886306105916;1216427.3017669446;0.0;0.0;937.3462412618686;1058647.4347345296;0.0;0.0;2775.9856280472954;13997159.743003728;0.0;0.0
RLB-64742;889.515966796875;269.55029296875;4;571.4344661029613;212.41204980600097;32.887644823681896;-10.276167165648483;Bd RLB-64742;763.1995396139301;809697.169291761;0.0;0.0;69.47823110128998;965408.1633863302;0.0;0.0;67.67650163364057;934265.9645674163;0.0;0.0;69.86393326307672;965408.1633863302;0.0;0.0;66.9991436577402;965594.1768816342;0.0;0.0;68.71661033096485;1116406.2986106765;0.0;0.0;68.58950282953153;1032342.5634745744;0.0;0.0;66.37637583597103;934265.9645674163;0.0;0.0;68.32946181600087;965408.1633863302;0.0;0.0;627.9834969960864;840187.6040575309;0.0;0.0;1937.2127970782324;9528984.23161;0.0;0.0
RLB-68289;1357.8484726478664;411.4692341357171;5;1154.5548223637952;314.2182228686972;59.05052790878823;-14.297048532141648;Bd RLB-68289;1352.5521064186428;1188152.5488179303;0.0;0.0;98.57894756131967;1416643.423590609;0.0;0.0;96.86687256149291;1370945.2486360734;0.0;0.0;98.51647257305916;1416643.423590609;0.0;0.0;95.36174736670341;1370945.2486360734;0.0;0.0;98.18117956774256;1416643.423590609;0.0;0.0;99.11392722627014;1416643.423590609;0.0;0.0;93.90595894696038;1370945.2486360734;0.0;0.0;97.28853369696569;1416643.423590609;0.0;0.0;1164.3201360412231;1232893.724978949;0.0;0.0;3294.68588196038;13617099.137658145;0.0;0.0
RLB-64936;49060.34267801212;14866.770508488522;193;19052.165095686523;5815.262866773397;930.8422654749779;-324.1587042527022;Bd RLB-64936;35587.43210691708;5584509.349835167;0.0;0.0;612.9588766661371;6820787.153548079;0.0;0.0;593.1860096769069;6424566.552310442;0.0;0.0;612.9588766661371;6944924.687293958;0.0;0.0;8792.336558189947;37693892.19663493;0.0;0.0;7984.768369867688;57620985.978490554;0.0;0.0;9134.329980275854;61007264.00373632;0.0;0.0;9050.858189126004;31299979.75570416;0.0;0.0;612.9588766661371;6944924.687293958;0.0;0.0;28286.50111008255;5850521.378386241;0.0;0.0;101268.28895413443;226192355.74323377;0.0;0.0
RLB-70804;1604.40908203125;486.1845703125;6;1364.5314926051933;491.9104595233521;73.70443912777148;-16.223918301920364;Bd RLB-70804;1740.9087652831565;1476288.8717714222;0.0;0.0;118.64694673048345;1760190.577881311;0.0;0.0;113.75640756697248;1703410.2366593333;0.0;0.0;116.52371640354691;1760190.577881311;0.0;0.0;113.82612004817545;1703410.2366593333;0.0;0.0;117.43881848623175;1760190.577881311;0.0;0.0;115.77025727136639;1760190.577881311;0.0;0.0;112.4924223101844;1703410.2366593333;0.0;0.0;116.00446254760178;1760190.577881311;0.0;0.0;1541.9026349798196;1531879.7970326939;0.0;0.0;4207.270551627538;16919352.26818867;0.0;0.0
RLB-78634;930.31640625;281.9140625;4;308.5385825692525;156.8290529575483;22.877084873371025;-10.698177192233386;Bd RLB-78634;534.1748432605011;763976.5819101008;0.0;0.0;66.20208570869163;910895.155354351;0.0;0.0;62.27098054479685;881511.4406655009;0.0;0.0;64.46213435209661;910895.155354351;0.0;0.0;65.1300456444935;944568.2534222935;0.0;0.0;64.96768269555395;1163319.1799104353;0.0;0.0;65.13022590306738;1009393.2343585389;0.0;0.0;62.95326527671812;881511.4406655009;0.0;0.0;65.56309558185895;910895.155354351;0.0;0.0;447.8513983269101;792745.3720183652;0.0;0.0;1498.7057572946883;9169710.969013788;0.0;0.0
RLB-79635;22021.622680664062;6673.218994140625;87;4853.8641650910695;2985.950090272736;309.84802000098387;-154.10812105616424;Bd RLB-79635;12718.379614805273;2764605.9874742776;0.0;0.0;254.4248554813866;3369127.40323612;0.0;0.0;246.21760207876125;3181357.4657624625;0.0;0.0;254.4248554813866;3424848.781837194;0.0;0.0;3665.2944740293783;16625506.453616962;0.0;0.0;3314.7026966682415;24605357.33966406;0.0;0.0;3792.0139562158943;26959957.55911976;0.0;0.0;3762.5683007504576;14140606.725822361;0.0;0.0;254.4248554813866;3424848.781837194;0.0;0.0;11078.391984443586;2893722.8016892574;0.0;0.0;39340.84319543575;101389939.30005965;0.0;0.0
RLB-69335;440.7626953125;133.564453125;2;605.5638598135466;225.94369996841866;30.69701815385137;-5.371886911999798;Bd RLB-69335;712.32611100266;570598.8337423394;0.0;0.0;34.39684590045924;680329.3786927894;0.0;0.0;32.43078282100946;658383.2697026994;0.0;0.0;33.7318123875554;680329.3786927894;0.0;0.0;32.75231002395401;658383.2697026994;0.0;0.0;34.54690090072384;680329.3786927894;0.0;0.0;34.850502443870916;680329.3786927894;0.0;0.0;33.93449360800855;658383.2697026994;0.0;0.0;34.18682154307431;680329.3786927894;0.0;0.0;618.4616349536061;592086.0923046194;0.0;0.0;1601.618215584922;6539481.628619002;0.0;0.0
RLB-67497;1e-05;1e-05;1;121.60351186385373;24.385890984186148;4.74465567589463;-0.9490642590065695;Bd RLB-67497;108.00835407170965;395525.9755474082;0.0;0.0;8.499232469095036;471588.663152679;0.0;0.0;7.849052614814234;456376.12563162483;0.0;0.0;8.082165497570717;471588.663152679;0.0;0.0;7.861773625549358;531356.733227283;0.0;0.0;7.79209466431736;648039.1416378709;0.0;0.0;7.721813273218417;578877.2964814232;0.0;0.0;7.736068623813947;468011.07812385214;0.0;0.0;7.827448297825824;471588.663152679;0.0;0.0;75.9552396463586;410420.79340018856;0.0;0.0;247.33324278427312;4903373.133507688;0.0;0.0
RLB-69490;3093.9651123046874;937.565185546875;12;752.3493996894069;356.08347880065196;61.80711115346599;-30.30785768263864;Bd RLB-69490;1446.1481824416474;2074566.786288131;0.0;0.0;210.60976593300055;2473521.9374973867;0.0;0.0;203.3142007243649;2393730.907255536;0.0;0.0;208.96819120236455;2473521.9374973867;0.0;0.0;204.81752845897634;2687233.8591800453;0.0;0.0;209.4447896794915;3686302.3366862554;0.0;0.0;207.26815507330414;2953661.660539305;0.0;0.0;202.6271639116442;2393730.907255536;0.0;0.0;208.0039671155863;2473521.9374973867;0.0;0.0;1268.5248426359856;2152685.597274994;0.0;0.0;4369.726787176366;25762477.86697196;0.0;0.0
RLB-68717;1889.04052734375;572.4365234375;7;802.9000413371532;427.8014692779815;55.73980348952313;-17.28283962608676;Bd RLB-68717;1299.763939850405;1564243.3252205537;0.0;0.0;126.91816206533363;1865059.3493014292;0.0;0.0;122.83250856314912;1804896.144485254;0.0;0.0;125.54931375081507;1865059.3493014292;0.0;0.0;121.93419196194952;1804896.144485254;0.0;0.0;126.88578310138817;1865059.3493014292;0.0;0.0;124.74823480552173;1865059.3493014292;0.0;0.0;122.101536538998;1804896.144485254;0.0;0.0;124.95245417454399;1865059.3493014292;0.0;0.0;1294.7237488768305;1623146.0519458621;0.0;0.0;3590.409873688935;17927374.557129323;0.0;0.0
RLB-79362;4863.0970458984375;1473.665771484375;19;1084.9475502055511;671.0482837770722;97.59567332025559;-49.27375216054131;Bd RLB-79362;2289.0064113367134;2090334.4355697965;0.0;0.0;329.2564322674536;2492321.8270255267;0.0;0.0;316.79851362655523;2411924.3487343807;0.0;0.0;330.2606109955785;2492321.8270255267;0.0;0.0;318.4557218665558;3317730.936688223;0.0;0.0;330.30517617754026;5577537.861980959;0.0;0.0;327.5972272669396;4090472.7040050747;0.0;0.0;320.1914979088895;2433205.2857928546;0.0;0.0;328.20045261285884;2492321.8270255267;0.0;0.0;2024.1658633329907;2169047.157119158;0.0;0.0;6914.237907392076;29567218.210967023;0.0;0.0
RLB-68903;1463.8786987669046;443.5996056869408;6;1431.20138140159;438.9108079237536;72.97763530946455;-15.375981661241676;Bd RLB-68903;1683.2425673406112;1231095.2096471058;0.0;0.0;109.17102770220873;1467844.2884253953;0.0;0.0;106.1291590664796;1420494.4726697374;0.0;0.0;110.1057749450313;1467844.2884253953;0.0;0.0;105.56702486734626;1420494.4726697374;0.0;0.0;109.50286952489118;1467844.2884253953;0.0;0.0;110.81541824488149;1467844.2884253953;0.0;0.0;107.39052066155028;1420494.4726697374;0.0;0.0;109.27011414802483;1467844.2884253953;0.0;0.0;1434.0976376716826;1277453.448872576;0.0;0.0;3985.2921141727074;14109253.51865587;0.0;0.0
